Date,Open,High,Low,Close,Volume
2025-04-01,3414.4937040802274,3435.6872090959696,3365.434886492868,3372.10693359375,1935147
2025-04-02,3368.3784083421438,3392.662522995936,3343.84899960094,3355.52490234375,1338839
2025-04-03,3335.999412946053,3397.8135197153474,3329.131178860576,3355.77001953125,1200631
2025-04-04,3335.999590821154,3339.728108861073,3176.3622465458607,3198.781982421875,2366979
2025-04-07,2991.655670666104,3032.4235941840825,2909.482154847765,3010.739501953125,4953864
2025-04-08,3066.127010634854,3133.779072579321,3034.4840731036807,3101.5966796875,2877816
2025-04-09,3099.339917217843,3099.339917217843,2990.625529205188,2996.65966796875,4451381
2025-04-11,3055.3831407534835,3097.5737236219484,3041.793752546452,3057.29638671875,3979116
2025-04-15,3120.140652155829,3210.4088722810916,3116.3141603815607,3196.280029296875,2161492
2025-04-16,3208.446678792638,3215.1187259113617,3163.4107799450203,3166.94287109375,1578260
2025-04-17,3153.598823065942,3188.7247427629723,3102.8718170188463,3186.173828125,3209331
2025-04-21,3188.332556518871,3228.0701987835314,3164.3919493428566,3218.7490234375,1643003
2025-04-22,3218.258385130219,3223.1642668148684,3186.8607423484605,3196.476318359375,2060322
2025-04-23,3213.744827462232,3252.599505609687,3205.2086413746097,3238.863037109375,2381699
2025-04-24,3244.750135843254,3244.750135843254,3218.258374830926,3238.470703125,1993448
2025-04-25,3247.6938131494953,3272.9099981703844,3169.2979163177597,3210.50732421875,2004819
2025-04-28,3198.6347554899353,3287.725611926078,3193.5326866110368,3264.66796875,1689485
2025-04-29,3272.2230986583695,3312.8437033754367,3252.5995718298336,3259.76220703125,1843861
2025-04-30,3261.4301098683964,3291.846575995328,3241.1198078152197,3278.110107421875,1930714
2025-05-02,3262.411449697103,3311.37205503395,3262.411449697103,3272.125,1411889
2025-05-05,3286.940767342896,3286.940767342896,3238.5687254547884,3267.513427734375,1947332
2025-05-06,3283.0160595322345,3289.8842939664023,3240.6292892189426,3271.241943359375,1695516
2025-05-07,3269.279715893045,3276.93293960756,3222.2814628541255,3258.879150390625,2422707
2025-05-08,3247.7919890181015,3302.6396521287957,3237.6858245265303,3261.33203125,3204333
2025-05-09,3268.298288470599,3411.5500297244885,3268.298288470599,3379.072998046875,5637694
2025-05-12,3446.87254344212,3534.9822282429814,3424.305487222601,3519.67578125,3147384
2025-05-13,3519.6756709198476,3538.1218337691867,3478.2700778457474,3499.85595703125,2374439
2025-05-14,3519.4795640274842,3548.91485449886,3499.8560370465675,3505.84130859375,2440116
2025-05-15,3526.34786497057,3580.0181643664896,3476.3078702255784,3550.09228515625,3720879
2025-05-16,3573.4443622898734,3573.4443622898734,3532.234954487519,3536.846435546875,1278520
2025-05-19,3536.8464460499713,3551.760279104204,3519.4796720478375,3532.43115234375,1519244
2025-05-20,3561.6702358039292,3565.594941297928,3489.063184164951,3500.64111328125,1532347
2025-05-21,3498.5804378335674,3542.53718590278,3488.0818988739466,3521.44189453125,1563885
2025-05-22,3517.517181412424,3524.38541579733,3470.322503606713,3484.549560546875,1597159
2025-05-23,3502.7993989904503,3563.239955026323,3484.353236599373,3532.136474609375,1119217
2025-05-26,3547.7374606151934,3603.370111223932,3540.476611967004,3580.01806640625,1678934
2025-05-27,3580.01811997658,3596.0113424783226,3535.178408444583,3571.48193359375,2013954
2025-05-28,3591.1053980031797,3594.0489270179364,3551.8583444730903,3577.663330078125,1293244
2025-05-29,3594.9318692177867,3599.8377508808176,3549.895971369164,3586.493896484375,1972248
2025-05-30,3586.4940466109406,3625.741101558025,3585.7090576029964,3605.92138671875,2571304
2025-06-02,3605.9213762531426,3627.703443776553,3537.729618480499,3610.336669921875,1954517
2025-06-03,3619.6457221369187,3633.7083192679256,3580.329782758445,3609.54443359375,2472483
2025-06-04,3609.7424388776626,3626.2808538220524,3580.329771064847,3591.42138671875,1086783
2025-06-05,3594.7883746045572,3641.828913569135,3577.0616155800667,3607.36572265625,1466416
2025-06-06,3609.742360631415,3631.529557321097,3587.9551639417327,3620.93310546875,1172711
2025-06-09,3628.5586753109446,3673.024267606258,3626.7760380862514,3643.314453125,898170
2025-06-10,3668.1716786661445,3668.1716786661445,3631.727592034163,3644.205810546875,1454535
2025-06-11,3654.2079940176677,3656.2877777101226,3620.7351303210544,3649.157470703125,1265737
2025-06-12,3649.157403635138,3672.1329443594564,3550.3227091501217,3569.039794921875,2335718
2025-06-13,3467.333312317492,3561.216372952479,3452.1812588153534,3552.699462890625,1981445
2025-06-16,3540.9145008243536,3618.358030699406,3527.3470680834566,3593.599853515625,1322630
2025-06-17,3586.9648163998227,3592.51074496453,3567.1582740674103,3587.261962890625,930603
2025-06-18,3586.964791688359,3603.8994819775367,3552.5013599115728,3566.6630859375,743311
2025-06-19,3572.110020977579,3607.761798287031,3556.3639160442067,3586.07373046875,1580819
2025-06-20,3579.0421795264283,3634.401368325457,3579.0421795264283,3626.577880859375,2575277
2025-06-23,3609.7422554310338,3624.5971618319845,3540.023324767535,3549.03515625,1867977
2025-06-24,3601.918765795773,3648.365009734674,3562.206552664393,3569.93115234375,2751637
2025-06-25,3604.7906921438557,3606.7713463703085,3573.9914222108846,3584.7861328125,1405262
2025-06-26,3585.0832512090933,3633.510149954749,3585.0832512090933,3624.201171875,2578926
2025-06-27,3629.5489752059107,3695.306600719016,3629.5489752059107,3643.611572265625,2720600
2025-06-30,3646.3844326657727,3681.5410452023384,3617.3677998783687,3634.302490234375,1508882
2025-07-01,3634.302532674973,3643.314364447488,3609.742371612438,3631.232421875,1054380
2025-07-02,3631.1334245333373,3638.659765390575,3549.233180324374,3562.008544921875,1330176
2025-07-03,3570.129245852185,3589.9357881315314,3541.4097595471326,3548.242919921875,1229034
2025-07-04,3555.2744765130965,3565.177748035417,3535.567062895315,3559.830078125,696402
2025-07-07,3565.078620686346,3574.8830045666114,3540.518700719949,3546.757568359375,719539
2025-07-08,3545.3710857718625,3579.0422078155057,3525.5645433932486,3571.515625,1513912
2025-07-09,3570.1292993238308,3570.2284287483444,3533.6852126281756,3545.073974609375,1008876
2025-07-10,3540.4194609455244,3555.175238350839,3534.4774982138674,3540.122314453125,1063910
2025-07-11,3540.419451110438,3551.9073424046946,3501.3015299023646,3506.352294921875,1439747
2025-07-14,3506.35228822281,3514.373792805488,3454.260985141215,3462.08447265625,1358844
2025-07-15,3484.961058312576,3486.941712508832,3448.0218091965844,3460.202880859375,1585193
2025-07-16,3470.1062201927107,3481.9901456043294,3443.367388016568,3469.908203125,1266964
2025-07-17,3480.9998971151767,3480.9998971151767,3433.959357964972,3440.396484375,2217275
2025-07-18,3455.2512679662464,3465.1545390122947,3416.628510886658,3431.285400390625,1818696
2025-07-21,3434.0585016330883,3474.166750969609,3411.5778820384844,3468.91796875,1521623
2025-07-22,3468.1255395496387,3473.6714680777977,3420.6889676877618,3431.08740234375,2586522
2025-07-23,3442.575120295206,3456.2416830424227,3425.1455078779727,3451.19091796875,1192261
2025-07-24,3451.1908727811447,3459.608653274326,3427.522151400184,3443.862548828125,1083671
2025-07-25,3436.435129815252,3443.3674197024875,3404.1503687716367,3409.59716796875,1338744
