Date,Open,High,Low,Close,Volume
2025-04-01,1318.6230094191676,1330.7759661157215,1294.4154767036698,1297.416748046875,14288024
2025-04-02,1301.0577695360655,1316.605640115626,1301.0577695360655,1310.0125732421875,8042214
2025-04-03,1300.8608684683468,1311.7346357410256,1300.172083625529,1308.3397216796875,4591008
2025-04-04,1308.3397764539347,1317.196199721689,1301.0085540085365,1313.998046875,8648542
2025-04-07,1274.5868794921314,1303.8622778051142,1244.8194576780902,1267.009765625,19185012
2025-04-08,1279.113469327377,1289.1508208042862,1266.8128818235116,1279.1627197265625,13085762
2025-04-09,1284.1320386492785,1284.2796697185806,1264.008326268558,1280.04833984375,13005622
2025-04-11,1284.2796640863085,1303.8622226242683,1284.2796640863085,1290.7252197265625,13064247
2025-04-15,1329.4474418665204,1332.6948448810174,1314.8834988213314,1328.66015625,15202603
2025-04-16,1335.35175670462,1338.0086355110902,1321.4767182608662,1334.7613525390625,14039073
2025-04-17,1340.271938683508,1386.4237644145942,1338.4022254639915,1384.2587890625,17490424
2025-04-21,1413.0915548092914,1413.0915548092914,1382.2908342910866,1387.3095703125,16882426
2025-04-22,1390.2616620074302,1396.1659440599142,1376.5833845612567,1393.902587890625,16135274
2025-04-23,1406.2031056627204,1407.0887719511927,1388.7855225220842,1401.676513671875,13990764
2025-04-24,1393.7057666784372,1398.5275007158652,1376.4849447649922,1380.3226318359375,15678099
2025-04-25,1387.5061560869792,1392.2296293483562,1366.2507666566128,1382.38916015625,11705093
2025-04-28,1383.1763860592027,1412.1073907727903,1381.4051736009749,1406.00634765625,10948561
2025-04-29,1406.0063095097996,1415.354755397171,1399.9051464358704,1406.9903564453125,10786910
2025-04-30,1410.1393895834246,1410.828174453101,1377.665837694902,1404.235107421875,14192027
2025-05-02,1404.136620262742,1423.5222971739024,1401.8732642232824,1407.2855224609375,8842434
2025-05-05,1417.0276759030696,1423.719243532893,1403.251017942901,1406.5968017578125,4565705
2025-05-06,1406.2030986214052,1410.8280712604956,1397.740318833432,1408.7615966796875,6301690
2025-05-07,1402.2669857299177,1418.9957848579238,1398.3307976997987,1412.5010986328125,10480453
2025-05-08,1415.6500090207114,1425.7857413048096,1403.3494213569647,1412.5994873046875,15306490
2025-05-09,1392.6232842813388,1397.2483773146432,1364.8732065732167,1366.742919921875,13491197
2025-05-12,1386.9158758891217,1429.8203013758846,1381.601998025975,1425.39208984375,9925445
2025-05-13,1417.126034216079,1424.8016487219365,1404.6286855985884,1407.777587890625,12475424
2025-05-14,1407.088799803615,1417.7164351068907,1394.6898318883327,1403.44775390625,8026837
2025-05-15,1403.152601872172,1433.2644152009339,1392.9184893353395,1427.6553955078125,18209264
2025-05-16,1430.115536446277,1435.4292940858757,1423.915992369514,1430.8043212890625,6439208
2025-05-19,1423.4240376832488,1436.413410510274,1420.7671587350164,1425.8841552734375,6005334
2025-05-20,1427.0649116587983,1435.724573309837,1412.5994688048465,1415.25634765625,11352383
2025-05-21,1419.88149736354,1428.1475165201844,1415.5516663650185,1421.6527099609375,5510460
2025-05-22,1418.11006923761,1422.2431385993382,1405.0223165661077,1419.0941162109375,7245933
2025-05-23,1419.1925334305297,1428.639480716087,1411.5170389146704,1426.67138671875,5203706
2025-05-26,1434.7404521515875,1448.1234666381572,1431.7883113035389,1437.2989501953125,5608725
2025-05-27,1429.3282240162364,1439.660717201896,1412.7961868700127,1423.3255615234375,14842959
2025-05-28,1424.5063806110309,1434.7404932016627,1419.487765050342,1430.6075439453125,8618343
2025-05-29,1433.3627849687755,1439.5623288964678,1421.9478642011566,1433.264404296875,15545514
2025-05-30,1436.6102684488903,1437.5943154688398,1421.2591589622632,1422.7352294921875,11803975
2025-06-02,1418.9958296640707,1436.7086763589064,1409.9426449581042,1427.3602294921875,9458990
2025-06-03,1431.6899803606145,1431.7883610343827,1409.1552804132207,1414.961181640625,11167345
2025-06-04,1414.4691895072294,1417.1260683724902,1403.6446724484365,1408.1712646484375,8025388
2025-06-05,1408.072806574806,1435.724501880477,1404.5302615748733,1431.591552734375,11385668
2025-06-06,1425.4904326139017,1438.0862820195339,1419.0941272375726,1436.413330078125,11580994
2025-06-09,1441.6289396983907,1443.40027245163,1410.5330766960358,1411.9107666015625,11022031
2025-06-10,1416.0435714397854,1418.7004501751119,1393.902514902332,1400.200439453125,12905272
2025-06-11,1399.1180802484353,1411.6154291671444,1395.9690577575766,1408.1712646484375,7136877
2025-06-12,1407.679242298958,1413.5835243358638,1397.3467487343728,1402.4637451171875,7953247
2025-06-13,1381.2083238229704,1398.822788875249,1381.2083238229704,1393.5089111328125,7573103
2025-06-16,1394.000986381205,1406.2031934701922,1391.639249505445,1404.13671875,5451137
2025-06-17,1404.1366513466178,1406.990411596049,1395.1818479070278,1400.49560546875,6970098
2025-06-18,1394.3945278693373,1409.1552321163663,1387.7029605615166,1390.064697265625,6751745
2025-06-19,1385.538241229197,1392.1313083904192,1382.2908379271437,1388.78564453125,8849883
2025-06-20,1388.7856250535913,1410.4346597691706,1387.7030772194692,1404.33349609375,12408178
